region;province;property_id;property_type;postal_code;city_name;address;price;bedroom_count;livable_surface;total_surface;build_year;garage;peb_category
Flandre;Antwerpen;LKVTN;House;8940;Wervik;Nieuwstraat 18;179000.0;3.0;231.0;419.0;1850.0;1;360
Flandre;Antwerpen;LMK4P;Appartment;8430;Middelkerke;Zeedijk 92 / 502;209999.0;1.0;37.0;37.0;1985.0;0;164
Flandre;Antwerpen;KLRIY;Appartment;8850;Ardooie;Stationsstraat 8-12 / 0.2;405800.0;3.0;131.61;131.61;2020.0;0;
Flandre;Antwerpen;LKVP7;House;3120;Tremelo;Kruisstraat 253;399000.0;4.0;185.0;1111.51;1975.0;1;497
Flandre;Antwerpen;LLFPI;Appartment;3900;Overpelt;Gilbert Seresiaplein 15;;;271.0;1170.0;2025.0;0;
Flandre;Antwerpen;LLZS4;Appartment;8370;Blankenberge;Ruzettelaan 157 / 412;135000.0;;38.0;38.0;1976.0;0;123
Flandre;Antwerpen;LK7XA;Appartment;3900;Overpelt;De vakschool 6 / 1;310274.0;2.0;88.0;88.0;2025.0;0;
Flandre;Antwerpen;LMJCW;Appartment;3271;Zichem;Ernest Claesstraat 67 / A2.03;335000.0;2.0;103.0;103.0;2026.0;0;
Flandre;Antwerpen;LK8BT;House;3582;Koersel;Bosstraat 1;700000.0;3.0;266.0;661.0;2015.0;1;
Flandre;Antwerpen;K9WD0;Appartment;8800;Roeselare;Meensesteenweg 179;19500.0;;;;2021.0;1;
Flandre;Antwerpen;LI7GD;House;8470;Gistel;Brugsebaan 100;220000.0;4.0;130.0;440.0;;1;530
Flandre;Antwerpen;LMJLQ;House;3870;Mechelen-Bovelingen;Bovelingenstraat 154;170000.0;3.0;126.0;912.0;1949.0;0;584
Flandre;Antwerpen;K4MOE;Appartment;3945;Kwaadmechelen;Staatsbaan - Lot 1 62 / B;139000.0;;;1212.0;;0;
Flandre;Antwerpen;LLZUS;Appartment;3460;Bekkevoort;Hondstraatje 2;138000.0;;;382.4;;0;
Flandre;Antwerpen;LKVO3;House;3700;Tongeren;Jaminéstraat 27;399000.0;4.0;278.0;265.0;1850.0;0;403
Flandre;Antwerpen;LKVLU;Appartment;8450;Bredene;Kapelstraat 66 / 404;169000.0;1.0;45.0;45.0;1985.0;0;265
Flandre;Antwerpen;LLZ7B;House;3500;Sint-Lambrechts-Herk;Kapelhofstraat Lot-1;579000.0;3.0;215.0;543.0;2025.0;0;
Flandre;Antwerpen;LI7UA;House;3720;Kortessem;Opeindestraat;479000.0;4.0;262.0;878.0;1999.0;1;240
Flandre;Antwerpen;LM0B0;Appartment;8370;Blankenberge;Koninginlaan 76;159000.0;1.0;45.0;45.0;1991.0;0;431
Flandre;Antwerpen;LMJEU;House;3910;Neerpelt;Woudweg 11 / A;1499000.0;4.0;387.0;1917.0;1989.0;1;51
Flandre;Antwerpen;LMIVS;House;8640;Woesten;Wulvestraat 3;279000.0;3.0;173.0;695.0;1984.0;1;443
Flandre;Antwerpen;LKW75;Appartment;8620;Nieuwpoort;Albert I laan 51 / 0305;;3.0;119.0;119.0;2023.0;0;
Flandre;Antwerpen;LLZU1;Appartment;2440;Geel;Stationsstraat 156C / 3;279000.0;2.0;96.0;96.0;2012.0;1;72
Flandre;Antwerpen;LIS9M;House;3665;As;Steenweg 78;165000.0;4.0;188.0;166.0;1930.0;0;438
Flandre;Antwerpen;LMJC7;Appartment;8620;Nieuwpoort;Willem de Roolaan 63 / 0101;199000.0;2.0;157.0;157.0;;1;497
Flandre;Antwerpen;LKVS4;House;9990;Maldegem;Vakekerkweg 34;199000.0;1.0;83.0;240.0;1918.0;0;300
Flandre;Antwerpen;K9WBD;House;8650;Houthulst;Merkemstraat 47b;437880.0;3.0;;899.0;;1;
Flandre;Antwerpen;LI8CI;House;8434;Westende;Graaf Jansstraat 49;349000.0;6.0;;299.0;;1;430
Flandre;Antwerpen;LM095;House;9300;Aalst;Molenstraat 13;298000.0;;93.0;120.0;1930.0;0;
Flandre;Antwerpen;LLZTP;Appartment;3360;Korbeek-Lo;Tiensesteenweg 112;1050000.0;;628.0;2301.59;2003.0;0;
Flandre;Antwerpen;LI7AO;Appartment;3581;Beverlo;Zuidstraat 182;545000.0;;248.0;1164.0;1966.0;0;310
Flandre;Antwerpen;LM0B1;Appartment;8370;Blankenberge;Casinostraat 14 / N;189000.0;3.0;60.0;60.0;1966.0;0;199
Flandre;Antwerpen;LMJNE;House;3670;Gruitrode;Muisvenstraat 95;245000.0;2.0;163.0;1079.0;1953.0;0;534
Flandre;Antwerpen;LHL73;Appartment;3620;Gellik;Gellikerweg achter 140;10000.0;;;1140.0;;0;
Flandre;Antwerpen;L1VE4;Appartment;8790;Waregem;Westerlaan 21 / 12;105000.0;1.0;40.0;40.0;2009.0;0;131
Flandre;Antwerpen;LMJFY;Appartment;8850;Ardooie;Kortrijksestraat 5;275000.0;;230.0;277.0;;0;431
Flandre;Antwerpen;LGZW0;Appartment;3800;Sint-Truiden;Tongersesteenweg 42B / 002;345000.0;3.0;106.0;106.0;2015.0;0;75
Flandre;Antwerpen;LMJFZ;House;8850;Ardooie;Kortrijksestraat 5;275000.0;4.0;230.0;277.0;;0;431
Flandre;Antwerpen;LLFPJ;Appartment;3900;Overpelt;Gilbert Seresiaplein 15;;;126.0;1170.0;2025.0;0;
Flandre;Antwerpen;L05Q1;Appartment;9900;Eeklo;Tieltsesteenweg 75. / 0205;202500.0;1.0;74.0;74.0;2019.0;0;49
Flandre;Antwerpen;LK7FK;Appartment;2500;Lier;Kolveniersvest 3;99000.0;;53.0;68.0;;0;
Flandre;Antwerpen;LLFUC;House;8600;Diksmuide;Invaliedenplein 11;229990.0;3.0;144.0;98.0;1919.0;0;413
Flandre;Antwerpen;LI85S;Appartment;8620;Nieuwpoort;Albert I laan 76 / 0501;445000.0;2.0;55.0;55.0;2006.0;0;196
Flandre;Antwerpen;L2LGK;House;2400;Mol;Ginderbroek 73;209000.0;3.0;135.0;185.0;1970.0;1;551
Flandre;Antwerpen;LI82J;Appartment;3500;Hasselt;Maastrichtersteenweg 166 / 13;225000.0;2.0;101.0;101.0;1968.0;0;127
Flandre;Antwerpen;L5FCT;House;2018;Antwerpen;Jan Van Rijswijcklaan 76;2200000.0;7.0;851.0;415.0;1910.0;0;267
Flandre;Antwerpen;LLZTL;Appartment;2300;Turnhout;de Merodelei 86;169000.0;;118.0;118.0;1986.0;0;
Flandre;Antwerpen;LMJ40;Appartment;2610;Wilrijk;Krijgslaan;27500.0;;;;2024.0;1;
Flandre;Antwerpen;LIS8F;Appartment;8710;Wielsbeke;Kasteeldreef 2;350000.0;;;995.0;;0;
Flandre;Antwerpen;LLYVG;House;8400;Oostende;Violierenlaan 122;395000.0;5.0;252.0;198.0;;0;242
Flandre;Antwerpen;LIS0X;Appartment;2100;Deurne;Lode Sellaan 34 / 201;215000.0;2.0;95.0;95.0;1965.0;0;247
Flandre;Antwerpen;KBO7K;Appartment;3290;Schaffen;Hasseltsebaan;178000.0;;;1487.0;;0;
Flandre;Antwerpen;LK86O;House;2300;Turnhout;Robsonplein 11;279000.0;3.0;121.0;55.0;1930.0;0;114
Flandre;Antwerpen;LKVLS;Appartment;8800;Roeselare;Brugsesteenweg 5 / 5;199000.0;3.0;106.0;106.0;1966.0;1;209
Flandre;Antwerpen;LISE4;Appartment;2275;Gierle;Patrijzenpad 9 / A;299000.0;;;18258.0;1960.0;0;
Flandre;Antwerpen;KYQTW;Appartment;8434;Westende;Lombardsijdelaan 5;250000.0;;;990.0;;0;
Flandre;Antwerpen;LISS4;Appartment;3680;Maaseik;Weertersteenweg 178;436500.0;;;35850.0;;0;
Flandre;Antwerpen;LI82I;Appartment;9100;Sint-Niklaas;Koningin Fabiolapark 353;195000.0;3.0;94.0;94.0;1970.0;0;171
Flandre;Antwerpen;LISXN;Appartment;3670;Meeuwen;Torenstraat 13 / 1.11;210000.0;1.0;71.0;71.0;2017.0;0;
Flandre;Antwerpen;LLFPF;Appartment;3900;Overpelt;Gilbert Seresiaplein 1;;;112.0;1170.0;2025.0;0;
Flandre;Antwerpen;LK7VL;House;8710;Sint-Baafs-Vijve;Rijksweg 90;225000.0;4.0;254.0;659.0;1919.0;1;410
Flandre;Antwerpen;LKWBH;Appartment;8300;Knokke;Zoutelaan 100 / B2;2195000.0;3.0;154.0;154.0;1978.0;0;193
Flandre;Antwerpen;LLFPC;Appartment;3900;Overpelt;Gilbert Seresiaplein 5;;;76.0;1170.0;2025.0;0;
Flandre;Antwerpen;LLFPG;Appartment;3900;Overpelt;Gilbert Seresiaplein 1;;;112.0;1170.0;2025.0;0;
Flandre;Antwerpen;LKUKM;House;2860;Sint-Katelijne-Waver;Lombaardstraat 43;595000.0;4.0;255.0;2400.0;1934.0;0;145
Flandre;Antwerpen;LKW2C;House;8630;Veurne;Vleeshouwersstraat 12A;548000.0;4.0;218.0;342.0;1966.0;0;386
Flandre;Antwerpen;LMJD6;House;8210;Veldegem;Leegveldstraat 12;325079.0;3.0;174.0;326.0;2025.0;0;
Flandre;Antwerpen;LLFPK;Appartment;3900;Overpelt;Gilbert Seresiaplein 15;264000.0;2.0;94.0;94.0;2025.0;0;
Flandre;Antwerpen;K9WBB;Appartment;8650;Houthulst;Merkemstraat 47b;161820.0;;;899.0;;0;
Flandre;Antwerpen;LKVY6;House;3700;Tongeren;Hasseltsesteenweg 52;119000.0;;82.0;158.0;1899.0;0;284
Flandre;Antwerpen;LLZR2;House;3600;Genk;Oude Hostartstraat 34;419000.0;6.0;;;;0;
Flandre;Antwerpen;L4NUN;House;8600;Kaaskerke;Kaaskerkestraat 125;329000.0;2.0;127.0;3430.0;1937.0;0;1132
Flandre;Antwerpen;L152J;Appartment;2390;Oostmalle;Hoogstraatsebaan 12;229000.0;;124.0;249.0;1984.0;1;
Flandre;Antwerpen;LJNBI;Appartment;8870;Izegem;Marktstraat 10 / 1;265000.0;2.0;114.0;114.0;2006.0;0;102
Flandre;Antwerpen;LMJT5;Appartment;3271;Zichem;Ernest Claesstraat 67 / A3.02;455000.0;3.0;118.0;118.0;2026.0;0;
Flandre;Antwerpen;LMJS6;Appartment;3271;Zichem;Ernest Claesstraat 67 / A3.01;470000.0;2.0;123.0;123.0;2025.0;0;
Flandre;Antwerpen;L3ZHI;House;3920;Lommel;Koning Leopoldlaan 97;160000.0;2.0;90.0;238.0;1948.0;0;1088
Flandre;Antwerpen;LGZT2;Appartment;1030;Schaerbeek;Rue Colonel Bourg 101;30900.0;;;;2026.0;0;
Flandre;Antwerpen;LMJ7W;House;8670;Oostduinkerke;Peerdehoek 37;185000.0;2.0;;208.0;1988.0;1;250
Flandre;Antwerpen;LM0AZ;Appartment;8370;Blankenberge;Onze Lieve Vrouwstraat 8 / 1;150000.0;2.0;65.0;65.0;1962.0;0;265
Flandre;Antwerpen;L3YKT;Appartment;2490;Balen;Sint-Rochusstraat;150000.0;;;1113.0;;0;
Flandre;Antwerpen;LLFR3;House;8670;Koksijde;Groenstraat 35;355000.0;3.0;152.0;344.0;1986.0;1;521
Flandre;Antwerpen;LK80B;Appartment;3900;Overpelt;Peltanusstraat 2;205000.0;;;;;0;
Flandre;Antwerpen;LK7SH;Appartment;8850;Ardooie;Roeselaarsestraat 55C;275000.0;;;1159.0;;0;
Flandre;Antwerpen;LLF7V;Appartment;3600;Genk;Schabartstraat 97;300000.0;;;999.0;;0;
Flandre;Antwerpen;LJMYL;House;8870;Izegem;Nachtegaalstraat 4-6;595000.0;4.0;584.0;1409.0;;1;295
Flandre;Antwerpen;LGYK2;House;3920;Lommel;Balendijk 90;349000.0;2.0;146.0;1178.0;1960.0;0;685
Flandre;Antwerpen;K9WB3;House;8700;Tielt;Azalealaan 63;335000.0;3.0;;299.0;2021.0;0;
Flandre;Antwerpen;LLZMI;House;9200;Sint-Gillis-Bij-Dendermonde;Heirbaan 41;297000.0;3.0;246.0;156.0;1963.0;1;601
Flandre;Antwerpen;LLZUT;Appartment;3460;Bekkevoort;Hondstraatje 2;178000.0;;;538.4;;0;
Flandre;Antwerpen;LLZU5;Appartment;2100;Deurne;Ergo-de Waellaan 3 / 2V;228000.0;2.0;93.0;93.0;1960.0;0;114
Flandre;Antwerpen;LHM49;House;9000;Gent;Wielewaalstraat 96;425000.0;4.0;119.0;75.0;1900.0;0;118
Flandre;Antwerpen;LJNTZ;Appartment;8670;Koksijde;Rouzéstraat 23 / 10;249000.0;2.0;85.0;85.0;;0;
Flandre;Antwerpen;LI831;Appartment;3500;Hasselt;Heilig-Hartplein 23 / 6;169000.0;1.0;42.0;42.0;1992.0;0;215
Flandre;Antwerpen;LLFPB;Appartment;3900;Overpelt;Gilbert Seresiaplein 7D / 4;337000.0;2.0;114.0;114.0;2025.0;0;
Flandre;Antwerpen;LLFPE;Appartment;3900;Overpelt;Gilbert Seresiaplein 5;;;76.0;1170.0;2025.0;0;
Flandre;Antwerpen;LLFP9;Appartment;3920;Lommel;Luikersteenweg zn;249000.0;;;2500.0;;0;
Flandre;Antwerpen;L07B9;Appartment;3290;Webbekom;Halensebaan 61;570000.0;;265.0;760.0;1974.0;1;
Flandre;Antwerpen;LLFNH;House;2400;Mol;Toemaathoek 142;;4.0;511.0;16183.0;2007.0;1;91
Flandre;Antwerpen;LJNG8;House;3620;Veldwezelt;Kiezelweg 119;399000.0;4.0;250.0;503.0;1949.0;0;
Flandre;Antwerpen;LMJ2Y;House;3581;Beverlo;Oosthamsesteenweg 37;325000.0;3.0;179.0;506.0;1958.0;1;327
Flandre;Antwerpen;LHKVN;Appartment;3590;Diepenbeek;Marktplein 27;289000.0;;198.0;198.0;1971.0;0;
Flandre;Antwerpen;LI8N9;Appartment;8300;Het Zoute;Kustlaan 377-379 / E3;1325000.0;1.0;68.0;68.0;1978.0;0;
Flandre;Antwerpen;LKVOC;House;2970;Schilde;Molenbeemd 8;;2.0;149.0;758.0;1986.0;0;513
Flandre;Antwerpen;LI82L;Appartment;2300;Turnhout;Patersstraat 73;210000.0;;130.0;130.0;2007.0;0;
Flandre;Antwerpen;LMJEE;Appartment;3680;Maaseik;Bosstraat 50;908000.0;3.0;345.0;345.0;;0;
Flandre;Antwerpen;LK7FQ;Appartment;2100;Deurne;Van Dornestraat 200 / 102;229000.0;2.0;80.0;80.0;2004.0;0;376
Flandre;Antwerpen;LPE88;House;8501;Heule;Izegemsestraat 239;198000.0;2.0;137.0;185.0;1937.0;0;260
Flandre;Antwerpen;LJO6S;Appartment;3830;Wellen;Veerstraat 60 / 1.1;309000.0;2.0;115.4;115.4;1875.0;0;208
Flandre;Antwerpen;LPE8V;Appartment;2200;Herentals;Lantaarnpad 9 / 202;295000.0;2.0;97.0;97.0;1965.0;0;104
Flandre;Antwerpen;LGD68;Appartment;2460;Kasterlee;Dijkstraat 89;235000.0;;;580.0;;0;
Flandre;Antwerpen;LPE8X;Appartment;2610;Wilrijk;Rucaplein 540;299000.0;1.0;85.0;85.0;1977.0;0;134
Flandre;Antwerpen;LPE8C;Appartment;4653;Bolland;Rue Ferroul;399000.0;;;4072.0;;0;
Flandre;Antwerpen;LMJSJ;Appartment;3520;Zonhoven;Vinkenhof;167950.0;;;695.0;;0;
Flandre;Antwerpen;LLZBA;Appartment;8370;Blankenberge;Zeedijk 195 / 8C;199000.0;1.0;41.0;41.0;1982.0;0;198
Flandre;Antwerpen;LO0GD;Appartment;8790;Waregem;Molenstraat 33 / 01;405500.0;2.0;115.0;115.0;2026.0;0;
Flandre;Antwerpen;KDME7;Appartment;3581;Beverlo;Heppensesteenweg 114;90000.0;;;1909.0;;0;
Flandre;Antwerpen;LE4RQ;Appartment;3500;Hasselt;Kempische steenweg 378;184000.0;;;74.0;1988.0;0;
Flandre;Antwerpen;L97JX;Appartment;2800;Mechelen;Bruul 61;949000.0;;318.0;210.0;;0;
Flandre;Antwerpen;L6VD9;Appartment;4851;Sippenaeken;Rue de la Forge 28;140000.0;;;1129.0;;0;
Flandre;Antwerpen;LOG5J;Appartment;1190;Forest;Rue des Carburants / A421;339500.0;2.0;94.4;94.4;2023.0;1;95
Flandre;Antwerpen;LOG7Z;House;3461;Molenbeek-Wersbeek;Tiensebaan 30;349000.0;3.0;185.0;940.0;1948.0;1;397
Flandre;Antwerpen;LOG80;House;9000;Gent;Haverstraat 29;319000.0;4.0;123.0;69.0;;0;346
Flandre;Antwerpen;LN1QL;Appartment;1060;Saint-Gilles;Avenue de la Porte de Hal 1 / A;650000.0;3.0;205.0;205.0;1910.0;0;489
Flandre;Antwerpen;LOHCO;House;2230;Herselt;Blaubergsesteenweg 78;;2.0;479.0;4781.0;1986.0;1;296
Flandre;Antwerpen;LNIJJ;House;3060;Bertem;Oude Baan 25;465000.0;2.0;144.0;315.0;;0;385
Flandre;Antwerpen;LN1RG;Appartment;3930;Achel;Haag 66;215000.0;;;1963.0;;0;
Flandre;Antwerpen;LDEG8;House;3920;Lommel;Lorkstraat 2;567500.0;3.0;220.0;547.0;2025.0;0;
Flandre;Antwerpen;LNZRN;House;2470;Retie;Kapelstraat 8;279000.0;1.0;106.21;210.0;1931.0;0;306
Flandre;Antwerpen;LN1J9;House;2400;Mol;Vijverstraat 54;369000.0;4.0;200.0;910.0;1968.0;1;397
Flandre;Antwerpen;LEVTS;Appartment;3910;Neerpelt;Skiffel 13/15;323000.0;;190.0;963.0;1933.0;0;336
Flandre;Antwerpen;LOG4A;Appartment;9552;Borsbeke;Provincieweg 111 / 201;355400.0;3.0;120.0;120.0;2025.0;1;
Flandre;Antwerpen;KTL9O;House;8300;Het Zoute;De Kerchovelaan 9;6500000.0;7.0;363.0;1425.0;1937.0;1;457
Flandre;Antwerpen;LNZ53;Appartment;8670;Sint-Idesbald;Strandlaan 152;640000.0;4.0;125.0;125.0;2026.0;0;
Flandre;Antwerpen;LFKS2;Appartment;3800;Sint-Truiden;Industrielaan 3342 / 3;890000.0;;;;1999.0;0;
Flandre;Antwerpen;LN2LM;House;3930;Hamont;Nieuwstraat 38;339000.0;4.0;191.0;620.0;1950.0;1;191
Flandre;Antwerpen;LN1AQ;Appartment;8300;Knokke;Winston Churchilllaan 31 / 01;555000.0;2.0;79.0;79.0;2010.0;0;149
Flandre;Antwerpen;LN1WB;Appartment;3665;As;Dorpsstraat 134;820000.0;;;;2003.0;0;241
